149.26 30.618 170.91
273.44 43.639 46.28
172.03 32.427 193.68
49.04 50.762 340.02
242.44 19.473 100.6
25.77 51.692 316.75
265.05 19.1 123.21
352.18 45.818 36.711
93.084 31.083 249.82
329.05 46.67 13.581
115.86 30.497 272.6
31.857 19.705 356.41
225.14 51.229 117.39
9.2396 20.089 333.79
248.4 50.306 140.65
308.01 44.881 80.849
160.62 32.123 182.27
284.9 45.717 57.745
183.42 31.517 205.07
37.428 52.161 328.41
231.15 18.545 89.306
253.75 19.661 111.9
340.63 47.099 25.165
81.733 29.625 238.47
317.57 44.555 2.1077
104.48 31.379 261.22
61.127 35.896 304.6
189.96 34.462 130.09
38.302 33.907 281.77
212.8 36.482 152.93
318.93 26.61 46.746
115.87 40.975 203.96
296.25 25.112 24.067
138.84 43.339 226.93
22.144 43.085 6.6574
253.09 42.608 89.621
359.09 43.892 343.6
276.12 41.822 112.65
127.72 8.8918 215.39
306.94 58.235 35.414
150.24 8.72 237.91
72.55 34.896 316.02
201.35 36.142 141.48
49.683 35.562 293.15
224.23 35.466 164.36
330.28 25.857 58.091
127.31 42.941 215.4
307.58 26.358 35.389
150.34 42.149 238.43
10.632 44.298 355.15
241.65 40.656 78.184
347.64 41.888 332.15
264.62 43.004 101.15
318.71 58.752 47.18
116.46 8.4645 204.13
138.98 8.9781 226.65
45.233 4.4983 317.58
22.728 4.1983 295.08
56.906 38.394 328.9
213.97 30.488 126.1
33.962 38.756 305.95
236.74 30.199 148.87
336.05 34.744 49.665
118.8 34.776 221.19
313.19 35.074 26.801
141.66 34.448 244.05
56.486 4.3904 328.83
33.98 4.4334 306.33
45.441 39.302 317.43
202.63 28.911 114.76
22.572 36.783 294.56
225.36 30.924 137.49
324.62 35.572 38.238
107.44 32.991 209.83
301.82 33.275 15.436
130.23 35.269 232.63
84.883 27.947 277.96
62.196 26.119 255.27
279.83 21.914 83
257.22 20.469 60.384
18.857 28.284 6.7231
356.12 28.556 343.98
162.3 22.412 177.88
184.95 22.197 200.53
96.242 27.289 289.32
73.517 27.551 266.59
291.15 21.394 94.317
268.51 21.601 71.679
7.4892 28.965 355.36
344.79 27.074 332.65
151 21.238 166.58
173.62 22.736 189.21
50.96 22.128 323.2
208.21 45.762 120.03
28.321 21.496 300.56
231.33 47.044 143.15
302.2 36.834 72.126
140.74 36.612 187.79
279.31 35.806 49.242
163.65 37.662 210.69
219.62 13.421 131.93
39.791 54.96 311.42
242.16 12.781 154.47
6.2303 39.896 31.052
98.938 40.622 252.43
343.27 41.809 8.0908
121.87 38.759 275.37
62.265 21.182 334.5
219.74 47.26 131.56
39.634 22.234 311.87
242.83 45.127 154.65
313.6 35.296 83.528
152.18 37.838 199.22
290.74 37.007 60.667
175.06 36.092 222.1
51.499 54.715 323.13
208.34 12.972 120.65
230.89 13.357 143.2
354.79 41.616 19.607
87.478 39.314 240.97
331.8 40.466 356.62
110.44 40.434 263.94
75.755 42.149 298.65
178.9 34.815 149.68
52.753 40.986 275.65
201.76 35.817 172.54
337.13 18.476 37.001
115.02 49.607 213.08
314.53 17.946 14.404
138.25 50.981 236.31
38.844 41.371 358.49
250.07 34.935 101.35
15.849 43.346 335.5
272.89 33.314 124.18
117.7 18.225 233.82
316.36 51.451 34.9
140.29 17.359 256.41
87.204 40.41 310.1
190.32 35.985 161.1
64.231 42.345 287.12
213.16 34.318 183.94
348.42 17.683 48.29
126.6 51.212 224.66
325.82 18.565 25.698
27.385 43.147 347.03
238.66 33.797 89.948
4.3595 41.959 324.01
261.5 34.771 112.79
328.01 51.219 46.552
106.41 17.617 222.53
304.77 49.839 23.314
129 18.137 245.12
50.86 4.4658 323.21
28.354 4.3367 300.7
62.603 37.406 334.59
219.66 30.851 131.79
39.697 39.21 311.69
242.41 29.409 154.54
341.73 33.843 55.348
124.51 35.187 226.91
318.9 35.489 32.516
147.34 33.554 249.74
62.112 4.2726 334.46
39.607 4.4874 311.95
51.181 39.028 323.17
208.29 29.839 120.42
28.25 37.944 300.24
231.06 30.706 143.19
330.34 35.323 43.958
113.1 34.041 215.5
307.49 34.334 21.104
135.95 35.022 238.35
90.567 27.749 283.64
67.848 26.962 260.92
285.49 21.757 88.661
262.86 21.135 66.026
24.521 27.542 12.387
1.7995 28.897 349.67
167.96 22.682 183.54
190.6 21.609 206.18
101.9 26.572 294.98
79.198 27.881 272.27
296.8 20.827 99.964
274.17 21.861 77.338
13.177 28.76 1.0438
350.44 27.946 338.31
156.64 21.929 172.23
179.29 22.574 194.87
45.297 22.287 317.53
22.678 20.818 294.92
225.54 47.367 137.36
296.47 37.093 66.398
135.07 35.489 182.11
273.64 34.705 43.569
157.91 37.926 204.96
57.318 53.862 328.95
213.98 13.26 126.29
33.952 54.348 305.59
236.53 13.132 148.84
0.52411 40.943 25.346
93.196 40.153 246.69
337.52 41.327 2.3418
116.17 39.779 269.67
56.617 21.758 328.85
213.96 46.722 125.78
33.974 21.969 306.21
237.1 46.294 148.92
307.91 36.233 77.84
146.45 37.398 193.49
285.01 36.576 54.944
169.36 37.048 216.41
45.648 55.083 317.28
202.71 12.56 115.02
225.25 13.453 137.56
349.03 41.905 13.851
81.795 38.116 235.29
326.11 39.236 350.93
104.69 40.716 258.19
69.995 42.443 292.89
173.23 33.743 144.01
47.066 39.742 269.96
196.04 36.069 166.82
331.48 18.609 31.35
308.89 17.378 8.7669
132.43 51.328 230.48
33.132 42.452 352.78
244.36 34.527 95.642
10.091 42.849 329.74
267.21 34.201 118.49
333.81 50.411 52.348
112.06 18.007 228.17
310.55 50.872 29.088
134.65 17.833 250.77
81.495 41.469 304.39
184.6 35.565 155.38
58.479 41.857 281.37
207.47 35.231 178.25
342.77 18.166 42.649
120.79 50.636 218.85
320.17 18.343 20.049
144.04 50.177 242.1
21.619 43.446 341.27
232.99 32.753 84.28
358.67 40.689 318.32
255.79 35.017 107.07
322.19 51.567 40.729
100.77 17.059 216.89
123.35 18.268 239.47
79.675 15.861 283.15
57.114 14.809 260.59
276.76 33.922 86.098
253.98 31.726 63.323
67.679 46.802 318.36
192.42 23.961 147.74
44.523 47.234 295.2
215.09 23.732 170.41
355.1 29.469 30.502
108.74 44.263 231.06
332.34 29.752 7.7397
131.81 43.855 254.14
90.96 15.482 294.43
68.388 15.633 271.86
288.17 33.131 97.509
265.34 33.447 74.678
56.111 47.886 306.79
181.11 22.709 136.44
203.76 24.307 159.08
343.72 30.177 19.124
97.304 42.041 219.63
321.01 28.211 356.41
120.28 44.879 242.61
86.95 39.818 275.92
64.072 37.27 253.05
290.54 9.8815 72.275
268.02 9.2238 49.751
40.879 31.696 344.77
226.74 39.417 113.16
18.076 31.998 321.97
249.7 39.049 136.12
323.09 42.46 62.825
135.6 26.778 204.52
300.04 42.857 39.784
158.32 26.523 227.23
98.421 38.9 287.39
75.466 39.266 264.44
301.81 9.6449 83.538
279.28 9.7393 61.01
29.482 32.455 333.37
215.35 37.414 101.77
6.7297 30.347 310.62
238.23 39.971 124.65
311.57 43.455 51.313
124.29 25.384 193.2
288.62 40.697 28.363
146.96 27.163 215.88
17.913 16.334 356.2
355.34 15.865 333.62
159.34 33.876 169.26
182.19 34.852 192.11
52.415 46.104 345.1
241.81 23.621 109.69
29.303 48.276 321.99
264.46 22.506 132.34
351.42 43.474 45.996
104.71 29.243 246.75
328.37 45.538 22.95
127.44 27.872 269.48
29.193 15.632 7.4811
6.6217 16.412 344.91
170.75 35.016 180.67
193.57 33.392 203.5
40.907 48.057 333.6
230.49 22.839 98.369
17.757 46.751 310.44
253.14 23.509 121.03
339.94 45.33 34.516
93.354 28.281 235.39
316.86 44.089 11.437
116.09 29.104 258.13
67.284 31.623 306.97
195.66 39.134 132.8
44.501 30.732 284.19
218.62 40.25 155.76
313.62 26.646 60.578
125.92 42.231 202.44
290.92 25.889 37.876
148.95 43.426 225.47
22.819 39.135 14.436
359.88 41.014 351.49
158.04 10.183 193.51
180.57 9.6961 216.04
78.647 30.29 318.33
207.12 40.437 144.26
55.88 31.773 295.57
230.05 38.582 167.19
324.95 25.513 71.908
137.41 43.627 213.93
302.26 26.773 49.218
160.41 41.64 236.94
11.382 40.825 2.9991
348.41 39.694 340.03
146.78 9.8412 182.25
169.3 10.134 204.78
85.319 15.747 288.79
62.748 15.294 266.22
282.47 33.684 91.809
259.65 32.738 68.988
73.41 45.624 324.09
198.09 24.249 153.41
50.31 47.777 300.99
220.74 23.105 176.06
0.76817 28.697 36.169
114.5 44.776 236.83
338.03 30.106 13.429
137.53 42.742 259.86
96.597 15.07 300.07
74.031 15.823 277.5
293.85 32.269 103.19
271.05 33.843 80.384
61.907 47.56 312.59
186.76 23.446 142.08
38.769 46.265 289.45
209.43 24.134 164.75
349.42 29.964 24.818
103 43.348 225.32
326.66 29.117 2.0631
126.06 44.571 248.38
92.694 39.542 281.67
69.751 38.444 258.73
296.17 9.8104 77.907
273.65 9.5273 55.38
46.553 30.869 350.44
232.48 39.878 118.9
23.776 32.378 327.67
255.4 38.046 141.82
328.8 41.378 68.538
141.28 27.099 210.2
305.8 43.355 45.542
163.98 25.825 232.89
104.12 37.9 293.09
81.203 39.726 270.18
307.43 9.3868 89.168
284.91 9.8578 66.642
35.186 32.226 339.08
221.03 38.592 107.45
12.391 31.319 316.28
243.97 39.693 130.39
317.34 43.155 57.079
129.94 26.204 198.85
294.31 41.967 34.053
152.64 26.97 221.56
12.268 16.452 350.56
349.7 15.362 327.99
153.67 32.83 163.6
176.47 35.099 186.39
46.683 47.293 339.37
236.14 23.341 104.03
23.513 47.729 316.2
258.8 23.117 126.69
345.7 44.604 40.275
99.027 28.898 241.06
322.6 45.018 17.178
121.77 28.623 263.81
23.555 16.059 1.8433
0.9774 16.216 339.27
165.04 34.607 174.96
187.89 34.281 197.81
35.108 48.386 327.8
224.84 22.12 92.724
247.48 23.678 115.36
334.16 45.643 28.736
87.699 27.399 229.74
311.16 42.762 5.7402
110.4 29.312 252.44
61.583 31.848 301.27
189.98 37.941 127.12
38.84 29.778 278.53
212.87 40.531 150.01
307.94 26.836 54.899
120.22 40.954 196.75
285.27 25.078 32.226
143.18 43.727 219.71
17.116 40.164 8.733
354.13 40.541 345.75
152.41 10.06 187.88
174.94 9.9626 210.41
72.975 31.102 312.66
201.37 39.97 138.52
50.183 31.399 289.87
224.35 39.598 161.49
319.29 26.203 66.25
131.65 43.126 208.17
296.59 26.456 43.542
154.7 42.727 231.22
5.6304 41.109 357.25
342.73 38.486 334.34
141.15 9.5278 176.62
163.67 10.207 199.14
48.074 13.421 320.38
25.526 12.781 297.84
228.58 54.96 140.21
287.57 40.622 81.062
148.95 39.896 173.77
264.63 38.759 58.127
171.91 41.809 196.73
59.97 45.762 331.79
216.8 22.128 129.04
36.846 47.044 308.67
239.44 21.496 151.68
352.21 36.612 39.255
107.87 36.834 237.8
329.31 37.662 16.354
130.76 35.806 260.69
59.347 12.972 331.66
216.87 54.715 128.5
36.797 13.357 309.11
299.03 39.314 92.522
160.39 41.616 185.21
276.06 40.434 69.56
183.38 40.466 208.2
48.436 47.26 320.26
205.5 21.182 117.73
25.348 45.127 297.17
228.13 22.234 140.37
340.78 37.838 27.823
96.472 35.296 226.4
317.9 36.092 4.9444
119.33 37.007 249.26
78.646 34.935 289.93
181.51 41.371 141.16
55.823 33.314 267.11
204.5 43.346 164.15
306.18 18.225 62.296
283.59 17.359 39.708
145.1 51.451 223.64
30.318 34.815 1.1001
241.35 42.149 104.25
7.4551 35.817 338.24
264.35 40.986 127.25
326.92 49.607 64.98
143 18.476 202.87
303.69 50.981 41.749
165.6 17.946 225.47
90.052 33.797 301.34
192.97 43.147 152.61
67.21 34.771 278.5
215.99 41.959 175.64
317.47 17.617 73.589
133.45 51.219 211.99
294.88 18.137 50.995
156.69 49.839 235.23
18.903 35.985 349.68
229.9 40.41 92.796
356.06 34.318 326.84
252.88 42.345 115.77
315.34 51.212 53.398
131.71 17.683 191.58
154.3 18.565 214.18
53.902 30.488 326.03
211.1 38.394 123.09
31.127 30.199 303.26
234.05 38.756 146.04
318.81 34.776 61.202
130.34 34.744 203.95
295.95 34.448 38.344
153.2 35.074 226.81
222.42 4.4983 134.77
244.92 4.1983 157.27
65.239 28.911 337.37
222.57 39.302 134.56
42.51 30.924 314.64
245.44 36.783 157.43
330.17 32.991 72.565
141.76 35.572 215.38
307.37 35.269 49.768
164.56 33.275 238.18
211.17 4.3904 123.51
233.67 4.4334 146.02
173.28 28.284 161.14
196.02 28.556 183.88
2.1184 22.412 17.702
339.47 22.197 355.05
262.04 27.947 95.117
284.73 26.119 117.8
97 21.914 260.17
119.62 20.469 282.78
184.64 28.965 172.51
207.35 27.074 195.21
13.416 21.238 29
350.79 22.736 6.3756
250.68 27.289 83.758
273.41 27.551 106.48
85.683 21.394 248.85
108.32 21.601 271.49
53.712 13.26 326.02
211.05 53.862 122.68
31.16 13.132 303.47
234.41 54.348 146.05
293.31 40.153 86.804
154.65 40.943 179.48
270.33 39.779 63.828
177.66 41.327 202.48
222.47 22.287 134.7
42.638 47.367 314.46
245.08 20.818 157.32
357.89 35.489 44.93
113.6 37.093 243.53
335.04 37.926 22.087
136.43 34.705 266.36
64.979 12.56 337.29
222.72 55.083 134.35
42.435 13.453 314.75
304.71 38.116 98.205
166.15 41.905 190.97
281.81 40.716 75.309
189.07 39.236 213.89
54.219 46.722 326.04
211.15 21.758 123.38
31.077 46.294 302.9
233.79 21.969 146.03
346.51 37.398 33.549
102.16 36.233 232.09
323.59 37.048 10.636
125.06 36.576 254.99
84.358 34.527 295.64
187.22 42.452 146.87
61.505 34.201 272.79
210.26 42.849 169.91
311.83 18.007 67.945
127.65 50.411 206.19
289.23 17.833 45.349
150.91 50.872 229.45
35.989 33.743 6.7703
247.11 42.443 110.01
13.178 36.069 343.96
270.04 39.742 132.93
148.65 18.609 208.52
309.52 51.328 47.571
171.23 17.378 231.11
95.72 32.753 307.01
198.73 43.446 158.38
72.926 35.017 284.21
221.68 40.689 181.33
323.11 17.059 79.225
139.27 51.567 217.81
300.53 18.268 56.645
24.62 35.565 355.4
235.61 41.469 98.505
1.7461 35.231 332.53
258.63 41.857 121.52
321.15 50.636 59.208
137.35 18.166 197.23
297.9 50.177 35.955
159.95 18.343 219.83
48.209 30.851 320.34
205.41 37.406 117.4
25.457 29.409 297.59
228.31 39.21 140.3
313.09 35.187 55.489
124.65 33.843 198.27
290.26 33.554 32.661
147.48 35.489 221.1
216.79 4.4658 129.14
239.3 4.3367 151.65
59.581 29.839 331.71
216.83 39.028 128.82
36.813 30.706 308.94
239.76 37.944 151.75
324.5 34.041 66.897
136.04 35.323 209.66
301.65 35.022 44.049
158.9 34.334 232.51
205.54 4.2726 117.89
228.05 4.4874 140.39
167.61 27.542 155.48
190.33 28.897 178.2
356.46 22.682 12.041
333.82 21.609 349.4
256.36 27.749 89.433
279.08 26.962 112.15
91.339 21.757 254.51
113.97 21.135 277.14
178.96 28.76 166.82
201.69 27.946 189.56
7.7727 21.929 23.357
345.13 22.574 0.71181
245.02 26.572 78.096
267.73 27.881 100.8
80.036 20.827 243.2
102.66 21.861 265.83
70.31 23.621 298.19
194.9 46.104 127.58
47.662 22.506 275.54
218.01 48.276 150.7
293.25 29.243 75.287
134 43.474 188.58
270.52 27.872 52.56
157.05 45.538 211.63
183.8 16.334 162.09
206.38 15.865 184.66
10.736 33.876 20.657
347.89 34.852 357.81
81.631 22.839 309.51
206.4 48.057 139.09
58.974 23.509 286.86
229.56 46.751 162.24
304.61 28.281 86.646
145.48 45.33 200.06
281.87 29.104 63.906
168.56 44.089 223.14
172.52 15.632 150.81
195.09 16.412 173.38
359.33 35.016 9.2507
336.5 33.392 346.43
165.56 39.135 157.18
188.51 41.014 180.12
346.49 10.183 21.961
323.96 9.6961 359.43
47.201 39.134 344.34
233.03 31.623 112.72
24.243 40.25 321.38
255.81 30.732 135.5
