0 0 0
55.3961 34.5038 327.46
237.164 89.261 147.607
299.939 71.8327 84.0688
174.642 72.6519 209.398
212.54 34.5038 124.604
32.3927 89.261 302.836
95.9312 71.8327 240.061
330.602 72.6519 5.3578
212.393 89.261 122.836
32.5397 34.5038 304.604
150.602 72.6519 185.358
275.931 71.8327 60.0614
57.1637 89.261 327.607
235.396 34.5038 147.46
354.642 72.6519 29.3984
119.939 71.8327 264.069
84.0688 71.8327 299.939
209.398 72.6519 174.642
327.46 34.5038 55.3961
147.607 89.261 237.164
240.061 71.8327 95.9312
5.3578 72.6519 330.602
124.604 34.5038 212.54
302.836 89.261 32.3927
185.358 72.6519 150.602
60.0614 71.8327 275.931
122.836 89.261 212.393
304.604 34.5038 32.5397
29.3984 72.6519 354.642
264.069 71.8327 119.939
327.607 89.261 57.1637
147.46 34.5038 235.396
49.5105 17.8099 321.788
283.763 80.5853 88.4615
178.611 81.1688 193.628
50.6589 78.7463 321.524
229.959 51.0543 141.69
336.117 67.9805 35.8345
126.898 67.3819 245.041
84.6923 60.3013 287.112
207.983 84.9015 164.344
294.588 38.5425 76.8905
16.5981 61.5173 355.229
254.011 84.5158 118.307
168.079 39.5737 203.412
218.212 17.8099 130.49
91.5385 80.5853 256.237
346.372 81.1688 1.38921
218.476 78.7463 129.341
38.3097 51.0543 310.041
144.166 67.9805 203.883
294.959 67.3819 53.1016
252.888 60.3013 95.3077
15.6564 84.9015 332.017
103.109 38.5425 245.412
184.771 61.5173 163.402
61.6932 84.5158 285.989
336.588 39.5737 11.9212
218.31 51.0543 130.041
38.4762 78.7463 309.341
114.959 67.3819 233.102
324.166 67.9805 23.8829
38.2115 17.8099 310.49
166.372 81.1688 181.389
271.538 80.5853 76.2366
241.693 84.5158 105.989
4.77119 61.5173 343.402
156.588 39.5737 191.921
195.656 84.9015 152.017
72.8877 60.3013 275.308
283.109 38.5425 65.4121
49.959 51.0543 321.69
230.659 78.7463 141.524
306.898 67.3819 65.0412
156.117 67.9805 215.834
229.51 17.8099 141.788
358.611 81.1688 13.6276
103.763 80.5853 268.462
74.0107 84.5158 298.307
196.598 61.5173 175.229
348.079 39.5737 23.412
27.9831 84.9015 344.344
264.692 60.3013 107.112
114.588 38.5425 256.891
76.8905 38.5425 294.588
287.112 60.3013 84.6923
164.344 84.9015 207.983
203.412 39.5737 168.079
355.229 61.5173 16.5981
118.307 84.5158 254.011
88.4615 80.5853 283.763
193.628 81.1688 178.611
321.788 17.8099 49.5105
35.8345 67.9805 336.117
245.041 67.3819 126.898
321.524 78.7463 50.6589
141.69 51.0543 229.959
245.412 38.5425 103.109
95.3077 60.3013 252.888
332.017 84.9015 15.6564
11.9212 39.5737 336.588
163.402 61.5173 184.771
285.989 84.5158 61.6932
256.237 80.5853 91.5385
1.38921 81.1688 346.372
130.49 17.8099 218.212
203.883 67.9805 144.166
53.1016 67.3819 294.959
129.341 78.7463 218.476
310.041 51.0543 38.3097
191.921 39.5737 156.588
105.989 84.5158 241.693
343.402 61.5173 4.77119
65.4121 38.5425 283.109
152.017 84.9015 195.656
275.308 60.3013 72.8877
233.102 67.3819 114.959
23.8829 67.9805 324.166
130.041 51.0543 218.31
309.341 78.7463 38.4762
181.389 81.1688 166.372
76.2366 80.5853 271.538
310.49 17.8099 38.2115
23.412 39.5737 348.079
298.307 84.5158 74.0107
175.229 61.5173 196.598
256.891 38.5425 114.588
344.344 84.9015 27.9831
107.112 60.3013 264.692
65.0412 67.3819 306.898
215.834 67.9805 156.117
321.69 51.0543 49.959
141.524 78.7463 230.659
13.6276 81.1688 358.611
268.462 80.5853 103.763
141.788 17.8099 229.51
46.649 8.97806 318.982
276.611 85.2872 89.5619
179.599 85.6101 186.578
47.4684 72.6358 318.559
227.18 58.7518 138.711
326.045 66.5662 39.9196
131.167 66.2383 234.794
86.5848 54.2884 279.267
281.149 43.0035 84.6191
8.93115 55.6335 356.932
175.145 44.2982 190.632
58.4309 42.1493 330.342
309.014 68.1322 80.7667
171.606 68.8927 218.21
215.389 26.3585 127.577
93.3597 76.0435 248.477
338.785 76.7997 3.02641
215.456 84.2851 126.102
35.3972 42.9406 307.308
147.71 70.067 194.314
285.147 69.2978 56.9006
238.091 25.8573 150.279
209.238 66.0935 180.448
344.357 35.4657 44.2277
246.089 66.2033 96.0508
10.6815 78.9487 331.059
113.153 35.5615 229.683
185.45 67.2352 156.66
60.6054 78.3462 281.155
321.478 36.1417 21.3486
269.839 65.074 119.801
136.02 34.8956 252.55
57.9099 8.72001 330.243
215.414 58.2351 126.945
35.4367 72.0323 306.527
119.264 65.6721 222.891
314.135 65.998 28.0101
35.3869 8.89176 307.72
167.277 84.9484 174.257
264.297 84.6267 77.2481
59.4088 70.8366 330.499
238.887 57.2098 150.418
337.878 64.8712 51.7529
142.995 64.5493 246.622
98.2266 52.8423 290.909
292.646 41.8222 96.1165
357.218 55.1392 345.219
163.6 43.892 179.087
74.8932 53.804 267.576
269.621 42.6081 73.0909
20.5922 54.1579 8.5933
186.657 43.0851 202.144
46.9298 43.3388 318.84
227.761 84.9444 138.408
297.123 69.8859 68.8757
159.701 70.6595 206.305
226.746 26.6104 138.934
350.92 77.4275 15.1608
105.477 76.6677 260.594
72.7742 78.9812 293.324
197.383 67.811 168.594
332.929 36.4817 32.7992
22.8639 79.5864 343.241
258.002 66.7728 107.964
124.597 35.8965 241.128
81.2191 31.3786 284.482
278.062 65.1256 87.888
166.002 88.09 200.205
59.0257 86.25 307.159
205.165 47.0991 160.632
345.382 57.6533 20.4985
120.581 82.2411 245.555
88.8328 75.464 277.226
